time,voltage,rpm,direction
38.15,4,77,up
38.16,4,75.5,up
38.17,4,75.5,up
38.18,4,75.5,up
38.19,4,74,up
38.2,4,74.5,up
38.21,4,74.5,up
38.22,4,74.5,up
38.23,4,74,up
38.24,4,74.5,up
38.25,4,73,up
38.26,4,73.5,up
38.27,4,73,up
38.28,4,74,up
38.29,4,73.5,up
38.3,4,75,up
38.31,4,75,up
38.32,4,75.5,up
38.33,4,75,up
38.34,4,76,up
38.35,4,75.5,up
38.36,4,75,up
38.37,4,74.5,up
38.38,4,74.5,up
38.39,4,73.5,up
38.4,4,73.5,up
38.41,4,73.5,up
38.42,4,74,up
38.43,4,73.5,up
38.44,4,74,up
38.45,4,74,up
38.46,4,74,up
38.47,4,73.5,up
38.48,4,74.5,up
38.49,4,75,up
38.5,4,74.5,up
38.51,4,75.5,up
38.52,4,76,up
38.53,4,76,up
38.54,4,75.5,up
38.55,4,76,up
38.56,4,75,up
38.57,4,74.5,up
38.58,4,74,up
38.59,4,73.5,up
38.6,4,73.5,up
38.61,4,73.5,up
38.62,4,74.5,up
38.63,4,73.5,up
38.64,4,74,up
38.65,4,73.5,up
38.66,4,74,up
38.67,4,73,up
38.68,4,74,up
38.69,4,74,up
38.7,4,75,up
38.71,4,75.5,up
38.72,4,76.5,up
38.73,4,76.5,up
38.74,4,76.5,up
38.75,4,76,up
38.76,4,75.5,up
38.77,4,74.5,up
38.78,4,74.5,up
38.79,4,74,up
38.8,4,73.5,up
38.81,4,73.5,up
38.82,4,74,up
38.83,4,73.5,up
38.84,4,73.5,up
38.85,4,73.5,up
38.86,4,73.5,up
38.87,4,73,up
38.88,4,73.5,up
38.89,4,74,up
38.9,4,74.5,up
38.91,4,74.5,up
38.92,4,75,up
38.93,4,75,up
38.94,4,75,up
38.95,4,75.5,up
38.96,4,75,up
38.97,4,74.5,up
38.98,4,74.5,up
38.99,4,74,up
39,6,72.5,up
39.01,6,73,up
39.02,6,74,up
39.03,6,74,up
39.04,6,75.5,up
39.05,6,77.5,up
39.06,6,78.5,up
39.07,6,80,up
39.08,6,82.5,up
39.09,6,83.5,up
39.1,6,86,up
39.11,6,88,up
39.12,6,90,up
39.13,6,91,up
39.14,6,93,up
39.15,6,93,up
39.16,6,94,up
39.17,6,94.5,up
39.18,6,95.5,up
39.19,6,96,up
39.2,6,97.5,up
39.21,6,99.5,up
39.22,6,100.5,up
39.23,6,101.5,up
39.24,6,104,up
39.25,6,105.5,up
39.26,6,106.5,up
39.27,6,108,up
39.28,6,109.5,up
39.29,6,109.5,up
39.3,6,109.5,up
39.31,6,109.5,up
39.32,6,110,up
39.33,6,110,up
39.34,6,110.5,up
39.35,6,111.5,up
39.36,6,112.5,up
39.37,6,113.5,up
39.38,6,115,up
39.39,6,117.5,up
39.4,6,119,up
39.41,6,120,up
39.42,6,121,up
39.43,6,121,up
39.44,6,120,up
39.45,6,120,up
39.46,6,121,up
39.47,6,120,up
39.48,6,121,up
39.49,6,121,up
39.5,6,122.5,up
39.51,6,122.5,up
39.52,6,125.5,up
39.53,6,126,up
39.54,6,127.5,up
39.55,6,126.5,up
39.56,6,126.5,up
39.57,6,125,up
39.58,6,125,up
39.59,6,124,up
39.6,6,124.5,up
39.61,6,124,up
39.62,6,126,up
39.63,6,126.5,up
39.64,6,128,up
39.65,6,128.5,up
39.66,6,130,up
39.67,6,127.5,up
39.68,6,127.5,up
39.69,6,127,up
39.7,6,127.5,up
39.71,6,126.5,up
39.72,6,127.5,up
39.73,6,127.5,up
39.74,6,129,up
39.75,6,129,up
39.76,6,130.5,up
39.77,6,131.5,up
39.78,6,132.5,up
39.79,6,130.5,up
39.8,6,129.5,up
39.81,6,129.5,up
39.82,6,128.5,up
39.83,6,127.5,up
39.84,6,128,up
39.85,6,129.5,up
39.86,6,130.5,up
39.87,6,132,up
39.88,6,133,up
39.89,6,134.5,up
39.9,6,134.5,up
39.91,6,133.5,up
39.92,6,133,up
39.93,6,132.5,up
39.94,6,132,up
39.95,6,131.5,up
39.96,6,132,up
39.97,6,132.5,up
39.98,6,134.5,up
39.99,6,134,up
40,6,136,up
40.01,6,135.5,up
40.02,6,135,up
40.03,6,132.5,up
40.04,6,133,up
40.05,6,130.5,up
40.06,6,130.5,up
40.07,6,130.5,up
40.08,6,132.5,up
40.09,6,132.5,up
40.1,6,134.5,up
40.11,6,134.5,up
40.12,6,134.5,up
40.13,6,132.5,up
40.14,6,132,up
40.15,6,131.5,up
40.16,6,131.5,up
40.17,6,131.5,up
40.18,6,132,up
40.19,6,133,up
40.2,6,134,up
40.21,6,134.5,up
40.22,6,134.5,up
40.23,6,135.5,up
40.24,6,134.5,up
40.25,6,132.5,up
40.26,6,132.5,up
40.27,6,132,up
40.28,6,132,up
40.29,6,132,up
40.3,6,133,up
40.31,6,133.5,up
40.32,6,135.5,up
40.33,6,135,up
40.34,6,137,up
40.35,6,135.5,up
40.36,6,135.5,up
40.37,6,134.5,up
40.38,6,135,up
40.39,6,133.5,up
40.4,6,134.5,up
40.41,6,134,up
40.42,6,134,up
40.43,6,134.5,up
40.44,6,135,up
40.45,6,136,up
40.46,6,136,up
40.47,6,135.5,up
40.48,6,134.5,up
40.49,6,134,up
40.5,6,133,up
40.51,6,132,up
40.52,6,132.5,up
40.53,6,133.5,up
40.54,6,134,up
40.55,6,134.5,up
40.56,6,136,up
40.57,6,135.5,up
40.58,6,134.5,up
40.59,6,134,up
40.6,6,134.5,up
40.61,6,133,up
40.62,6,133.5,up
40.63,6,133,up
40.64,6,134,up
40.65,6,134,up
40.66,6,135.5,up
40.67,6,135.5,up
40.68,6,137.5,up
40.69,6,136,up
40.7,6,135,up
40.71,6,134.5,up
40.72,6,133.5,up
40.73,6,132.5,up
40.74,6,133,up
40.75,6,135,up
40.76,6,136,up
40.77,6,137.5,up
40.78,6,139,up
40.79,6,139.5,up
40.8,6,138,up
40.81,6,136.5,up
40.82,6,136.5,up
40.83,6,134.5,up
40.84,6,135,up
40.85,6,134,up
40.86,6,136,up
40.87,6,136,up
40.88,6,138,up
40.89,6,137.5,up
40.9,6,138,up
40.91,6,136.5,up
40.92,6,135.5,up
40.93,6,134,up
40.94,6,133.5,up
40.95,6,134,up
40.96,6,134,up
40.97,6,134.5,up
40.98,6,135.5,up
40.99,6,136,up
41,6,136,up
41.01,6,135.5,up
41.02,6,135,up
41.03,6,133.5,up
41.04,6,134,up
41.05,6,133,up
41.06,6,134,up
41.07,6,134,up
41.08,6,134.5,up
41.09,6,134.5,up
41.1,6,136,up
41.11,6,135.5,up
41.12,6,136.5,up
41.13,6,135.5,up
41.14,6,134.5,up
41.15,6,134,up
41.16,6,134.5,up
41.17,6,134,up
41.18,6,134.5,up
41.19,6,135.5,up
41.2,6,136,up
41.21,6,136,up
41.22,6,136.5,up
41.23,6,137.5,up
41.24,6,137,up
41.25,6,136.5,up
41.26,6,137.5,up
41.27,6,137,up
41.28,6,137,up
41.29,6,136,up
41.3,6,137,up
41.31,6,135.5,up
41.32,6,136,up
41.33,6,136,up
41.34,6,137.5,up
41.35,6,136.5,up
41.36,6,136.5,up
41.37,6,136,up
41.38,6,135,up
41.39,6,135,up
41.4,6,134.5,up
41.41,6,134.5,up
41.42,6,135,up
41.43,6,136,up
41.44,6,135.5,up
41.45,6,136.5,up
41.46,6,137.5,up
41.47,6,137,up
41.48,6,136.5,up
41.49,6,136.5,up
41.5,6,135.5,up
41.51,6,134.5,up
41.52,6,134.5,up
41.53,6,135.5,up
41.54,6,136,up
41.55,6,136.5,up
41.56,6,139,up
41.57,6,138,up
41.58,6,137,up
41.59,6,136.5,up
41.6,6,136,up
41.61,6,133,up
41.62,6,133.5,up
41.63,6,134,up
41.64,6,135,up
41.65,6,136,up
41.66,6,139,up
41.67,6,140,up
41.68,6,139.5,up
41.69,6,138.5,up
41.7,6,138.5,up
41.71,6,135.5,up
41.72,6,135.5,up
41.73,6,135,up
41.74,6,136,up
41.75,6,135.5,up
41.76,6,139.5,up
41.77,6,139,up
41.78,6,140.5,up
41.79,6,139,up
41.8,6,139,up
41.81,6,136,up
41.82,6,135.5,up
41.83,6,134.5,up
41.84,6,134.5,up
41.85,6,135,up
41.86,6,136.5,up
41.87,6,137,up
41.88,6,137.5,up
41.89,6,138.5,up
41.9,6,137.5,up
41.91,6,135.5,up
41.92,6,135,up
41.93,6,134.5,up
41.94,6,134,up
41.95,6,135.5,up
41.96,6,136,up
41.97,6,137,up
41.98,6,137.5,up
41.99,6,138,up
42,8,138,up
42.01,8,136.5,up
42.02,8,137,up
42.03,8,138.5,up
42.04,8,140,up
42.05,8,142,up
42.06,8,147,up
42.07,8,151.5,up
42.08,8,155,up
42.09,8,158.5,up
42.1,8,162.5,up
42.11,8,164.5,up
42.12,8,165.5,up
42.13,8,167.5,up
42.14,8,170.5,up
42.15,8,170.5,up
42.16,8,175,up
42.17,8,177.5,up
42.18,8,179.5,up
42.19,8,180,up
42.2,8,182.5,up
42.21,8,181.5,up
42.22,8,181.5,up
42.23,8,181.5,up
42.24,8,185,up
42.25,8,186,up
42.26,8,188,up
42.27,8,190,up
42.28,8,190,up
42.29,8,188,up
42.3,8,188,up
42.31,8,187,up
42.32,8,188,up
42.33,8,190,up
42.34,8,193,up
42.35,8,194.5,up
42.36,8,195.5,up
42.37,8,195,up
42.38,8,194,up
42.39,8,192,up
42.4,8,193,up
42.41,8,194,up
42.42,8,195.5,up
42.43,8,196.5,up
42.44,8,199.5,up
42.45,8,198.5,up
42.46,8,200,up
42.47,8,200,up
42.48,8,201.5,up
42.49,8,200,up
42.5,8,201.5,up
42.51,8,200,up
42.52,8,199.5,up
42.53,8,198.5,up
42.54,8,200.5,up
42.55,8,199,up
42.56,8,202,up
42.57,8,202,up
42.58,8,202,up
42.59,8,199.5,up
42.6,8,200,up
42.61,8,196.5,up
42.62,8,197.5,up
42.63,8,199,up
42.64,8,200,up
42.65,8,200,up
42.66,8,202,up
42.67,8,201,up
42.68,8,200.5,up
42.69,8,199,up
42.7,8,200.5,up
42.71,8,200,up
42.72,8,202,up
42.73,8,201.5,up
42.74,8,203.5,up
42.75,8,202,up
42.76,8,204,up
42.77,8,203,up
42.78,8,205,up
42.79,8,204.5,up
42.8,8,205.5,up
42.81,8,203,up
42.82,8,203,up
42.83,8,201.5,up
42.84,8,200.5,up
42.85,8,200,up
42.86,8,203,up
42.87,8,202.5,up
42.88,8,202,up
42.89,8,202,up
42.9,8,202,up
42.91,8,198.5,up
42.92,8,199.5,up
42.93,8,201.5,up
42.94,8,202.5,up
42.95,8,202,up
42.96,8,204,up
42.97,8,203,up
42.98,8,201.5,up
42.99,8,201.5,up
43,8,203.5,up
43.01,8,203.5,up
43.02,8,206,up
43.03,8,206.5,up
43.04,8,206.5,up
43.05,8,205,up
43.06,8,205.5,up
43.07,8,204,up
43.08,8,205,up
43.09,8,206,up
43.1,8,206,up
43.11,8,204,up
43.12,8,205.5,up
43.13,8,203,up
43.14,8,202.5,up
43.15,8,203,up
43.16,8,206,up
43.17,8,203,up
43.18,8,203.5,up
43.19,8,202.5,up
43.2,8,202,up
43.21,8,200,up
43.22,8,204.5,up
43.23,8,205.5,up
43.24,8,206.5,up
43.25,8,205.5,up
43.26,8,207,up
43.27,8,202.5,up
43.28,8,201.5,up
43.29,8,202,up
43.3,8,204.5,up
43.31,8,202,up
43.32,8,205.5,up
43.33,8,206,up
43.34,8,205.5,up
43.35,8,203.5,up
43.36,8,207,up
43.37,8,205,up
43.38,8,207,up
43.39,8,206,up
43.4,8,207,up
43.41,8,204,up
43.42,8,202.5,up
43.43,8,200,up
43.44,8,201.5,up
43.45,8,202,up
43.46,8,203.5,up
43.47,8,204,up
43.48,8,204.5,up
43.49,8,202,up
43.5,8,201,up
43.51,8,199.5,up
43.52,8,201,up
43.53,8,201.5,up
43.54,8,203,up
43.55,8,202,up
43.56,8,205,up
43.57,8,201.5,up
43.58,8,202,up
43.59,8,202.5,up
43.6,8,205,up
43.61,8,202,up
43.62,8,204.5,up
43.63,8,204,up
43.64,8,203.5,up
43.65,8,201.5,up
43.66,8,204.5,up
43.67,8,205.5,up
43.68,8,207,up
43.69,8,206,up
43.7,8,207,up
43.71,8,203,up
43.72,8,202,up
43.73,8,200,up
43.74,8,201.5,up
43.75,8,202,up
43.76,8,204,up
43.77,8,204,up
43.78,8,204,up
43.79,8,202.5,up
43.8,8,204,up
43.81,8,203.5,up
43.82,8,204.5,up
43.83,8,204.5,up
43.84,8,205,up
43.85,8,202,up
43.86,8,203,up
43.87,8,201.5,up
43.88,8,203.5,up
43.89,8,205.5,up
43.9,8,209.5,up
43.91,8,207.5,up
43.92,8,208.5,up
43.93,8,206.5,up
43.94,8,205.5,up
43.95,8,203,up
43.96,8,206,up
43.97,8,206,up
43.98,8,206.5,up
43.99,8,206,up
44,8,208,up
44.01,8,204,up
44.02,8,203.5,up
44.03,8,204,up
44.04,8,205,up
44.05,8,202.5,up
44.06,8,205,up
44.07,8,204.5,up
44.08,8,204,up
44.09,8,202,up
44.1,8,206,up
44.11,8,205,up
44.12,8,206.5,up
44.13,8,206,up
44.14,8,206.5,up
44.15,8,202.5,up
44.16,8,203,up
44.17,8,202.5,up
44.18,8,204,up
44.19,8,205.5,up
44.2,8,206.5,up
44.21,8,205.5,up
44.22,8,205.5,up
44.23,8,204,up
44.24,8,204,up
44.25,8,203,up
44.26,8,206.5,up
44.27,8,207,up
44.28,8,207.5,up
44.29,8,206,up
44.3,8,206,up
44.31,8,202,up
44.32,8,202,up
44.33,8,203,up
44.34,8,204,up
44.35,8,203.5,up
44.36,8,206.5,up
44.37,8,205,up
44.38,8,203.5,up
44.39,8,203.5,up
44.4,8,205.5,up
44.41,8,203.5,up
44.42,8,203.5,up
44.43,8,203.5,up
44.44,8,202.5,up
44.45,8,201,up
44.46,8,202.5,up
44.47,8,203.5,up
44.48,8,205.5,up
44.49,8,206.5,up
44.5,8,206.5,up
44.51,8,205,up
44.52,8,204.5,up
44.53,8,203,up
44.54,8,204.5,up
44.55,8,205,up
44.56,8,208.5,up
44.57,8,207.5,up
44.58,8,210,up
44.59,8,207,up
44.6,8,207,up
44.61,8,203,up
44.62,8,205.5,up
44.63,8,202.5,up
44.64,8,204.5,up
44.65,8,203,up
44.66,8,205,up
44.67,8,203,up
44.68,8,206,up
44.69,8,205.5,up
44.7,8,207.5,up
44.71,8,206,up
44.72,8,205.5,up
44.73,8,203,up
44.74,8,202,up
44.75,8,200.5,up
44.76,8,204.5,up
44.77,8,206.5,up
44.78,8,209.5,up
44.79,8,210,up
44.8,8,211.5,up
44.81,8,207.5,up
44.82,8,207,up
44.83,8,205,up
44.84,8,207,up
44.85,8,206.5,up
44.86,8,208.5,up
44.87,8,207.5,up
44.88,8,209.5,up
44.89,8,206,up
44.9,8,206.5,up
44.91,8,204,up
44.92,8,206.5,up
44.93,8,203,up
44.94,8,204,up
44.95,8,202.5,up
44.96,8,204.5,up
44.97,8,202,up
44.98,8,205.5,up
44.99,8,206,up
45,8.8100004196167,207,up
45.01,8.8100004196167,204.5,up
45.02,8.8100004196167,205,up
45.03,8.8100004196167,202,up
45.04,8.8100004196167,202.5,up
45.05,8.8100004196167,204,up
45.06,8.8100004196167,215.5,up
45.07,8.8100004196167,217.5,up
45.08,8.8100004196167,219,up
45.09,8.8100004196167,220.5,up
45.1,8.8100004196167,220.5,up
45.11,8.8100004196167,211.5,up
45.12,8.8100004196167,213.5,up
45.13,8.8100004196167,216,up
45.14,8.8100004196167,217.5,up
45.15,8.8100004196167,217,up
45.16,8.8100004196167,226,up
45.17,8.8100004196167,224.5,up
45.18,8.8100004196167,223,up
45.19,8.8100004196167,224,up
45.2,8.8100004196167,225.5,up
45.21,8.8100004196167,219,up
45.22,8.8100004196167,219.5,up
45.23,8.8100004196167,218.5,up
45.24,8.8100004196167,217,up
45.25,8.8100004196167,217.5,up
45.26,8.8100004196167,226,up
45.27,8.8100004196167,227,up
45.28,8.8100004196167,228.5,up
45.29,8.8100004196167,228.5,up
45.3,8.8100004196167,228.5,up
45.31,8.8100004196167,219.5,up
45.32,8.8100004196167,220,up
45.33,8.8100004196167,221.5,up
45.34,8.8100004196167,223.5,up
45.35,8.8100004196167,223.5,up
45.36,8.8100004196167,226,up
45.37,8.8100004196167,225,up
45.38,8.8100004196167,224.5,up
45.39,8.8100004196167,224.5,up
45.4,8.8100004196167,226.5,up
45.41,8.8100004196167,224.5,up
45.42,8.8100004196167,224.5,up
45.43,8.8100004196167,225,up
45.44,8.8100004196167,223,up
45.45,8.8100004196167,221.5,up
45.46,8.8100004196167,224,up
45.47,8.8100004196167,225,up
45.48,8.8100004196167,224,up
45.49,8.8100004196167,224.5,up
45.5,8.8100004196167,224.5,up
45.51,8.8100004196167,221.5,up
45.52,8.8100004196167,222,up
45.53,8.8100004196167,223.5,up
45.54,8.8100004196167,224,up
45.55,8.8100004196167,223.5,up
45.56,8.8100004196167,225.5,up
45.57,8.8100004196167,224.5,up
45.58,8.8100004196167,223.5,up
45.59,8.8100004196167,224,up
45.6,8.8100004196167,226,up
45.61,8.8100004196167,225,up
45.62,8.8100004196167,225,up
45.63,8.8100004196167,225,up
45.64,8.8100004196167,225,up
45.65,8.8100004196167,223,up
45.66,8.8100004196167,225.5,up
45.67,8.8100004196167,226,up
45.68,8.8100004196167,227.5,up
45.69,8.8100004196167,226,up
45.7,8.8100004196167,226.5,up
45.71,8.8100004196167,223,up
45.72,8.8100004196167,222.5,up
45.73,8.8100004196167,221,up
45.74,8.8100004196167,223,up
45.75,8.8100004196167,222,up
45.76,8.8100004196167,229.5,up
45.77,8.8100004196167,229,up
45.78,8.8100004196167,228.5,up
45.79,8.8100004196167,228.5,up
45.8,8.8100004196167,231,up
45.81,8.8100004196167,223.5,up
45.82,8.8100004196167,223,up
45.83,8.8100004196167,224,up
45.84,8.8100004196167,222.5,up
45.85,8.8100004196167,221,up
45.86,8.8100004196167,231.5,up
45.87,8.8100004196167,233,up
45.88,8.8100004196167,233,up
45.89,8.8100004196167,233,up
45.9,8.8100004196167,233.5,up
45.91,8.8100004196167,223,up
45.92,8.8100004196167,224,up
45.93,8.8100004196167,224.5,up
45.94,8.8100004196167,226,up
45.95,8.8100004196167,225,up
45.96,8.8100004196167,234.5,up
45.97,8.8100004196167,232.5,up
45.98,8.8100004196167,231.5,up
45.99,8.8100004196167,230,up
46,8.8100004196167,232,up
46.01,8.8100004196167,223,up
46.02,8.8100004196167,223,up
46.03,8.8100004196167,223,up
46.04,8.8100004196167,223,up
46.05,8.8100004196167,221.5,up
46.06,8.8100004196167,231.5,up
46.07,8.8100004196167,232,up
46.08,8.8100004196167,231.5,up
46.09,8.8100004196167,232,up
46.1,8.8100004196167,233.5,up
46.11,8.8100004196167,222,up
46.12,8.8100004196167,224,up
46.13,8.8100004196167,225.5,up
46.14,8.8100004196167,227,up
46.15,8.8100004196167,225,up
46.16,8.8100004196167,235,up
46.17,8.8100004196167,233,up
46.18,8.8100004196167,233,up
46.19,8.8100004196167,232,up
46.2,8.8100004196167,234,up
46.21,8.8100004196167,225.5,up
46.22,8.8100004196167,226,up
46.23,8.8100004196167,224.5,up
46.24,8.8100004196167,224,up
46.25,8.8100004196167,223,up
46.26,8.8100004196167,232.5,up
46.27,8.8100004196167,232,up
46.28,8.8100004196167,232,up
46.29,8.8100004196167,232,up
46.3,8.8100004196167,231.5,up
46.31,8.8100004196167,221.5,up
46.32,8.8100004196167,224,up
46.33,8.8100004196167,225,up
46.34,8.8100004196167,225,up
46.35,8.8100004196167,224.5,up
46.36,8.8100004196167,232.5,up
46.37,8.8100004196167,229.5,up
46.38,8.8100004196167,230,up
46.39,8.8100004196167,231,up
46.4,8.8100004196167,233,up
46.41,8.8100004196167,224.5,up
46.42,8.8100004196167,226,up
46.43,8.8100004196167,225,up
46.44,8.8100004196167,224.5,up
46.45,8.8100004196167,224,up
46.46,8.8100004196167,234,up
46.47,8.8100004196167,234,up
46.48,8.8100004196167,233.5,up
46.49,8.8100004196167,233.5,up
46.5,8.8100004196167,231,up
46.51,8.8100004196167,222.5,up
46.52,8.8100004196167,222.5,up
46.53,8.8100004196167,223,up
46.54,8.8100004196167,223,up
46.55,8.8100004196167,224,up
46.56,8.8100004196167,231.5,up
46.57,8.8100004196167,229.5,up
46.58,8.8100004196167,231.5,up
46.59,8.8100004196167,231.5,up
46.6,8.8100004196167,232,up
46.61,8.8100004196167,224,up
46.62,8.8100004196167,225,up
46.63,8.8100004196167,222.5,up
46.64,8.8100004196167,222,up
46.65,8.8100004196167,223.5,up
46.66,8.8100004196167,232.5,up
46.67,8.8100004196167,232.5,up
46.68,8.8100004196167,233,up
46.69,8.8100004196167,233.5,up
46.7,8.8100004196167,232,up
46.71,8.8100004196167,224.5,up
46.72,8.8100004196167,227.5,up
46.73,8.8100004196167,228.5,up
46.74,8.8100004196167,228,up
46.75,8.8100004196167,228,up
46.76,8.8100004196167,234,up
46.77,8.8100004196167,230.5,up
46.78,8.8100004196167,232,up
46.79,8.8100004196167,232,up
46.8,8.8100004196167,232,up
46.81,8.8100004196167,223.5,up
46.82,8.8100004196167,224.5,up
46.83,8.8100004196167,221.5,up
46.84,8.8100004196167,222.5,up
46.85,8.8100004196167,223.5,up
46.86,8.8100004196167,233,up
46.87,8.8100004196167,231.5,up
46.88,8.8100004196167,232.5,up
46.89,8.8100004196167,231.5,up
46.9,8.8100004196167,230.5,up
46.91,8.8100004196167,223.5,up
46.92,8.8100004196167,226,up
46.93,8.8100004196167,226,up
46.94,8.8100004196167,226.5,up
46.95,8.8100004196167,226.5,up
46.96,8.8100004196167,233,up
46.97,8.8100004196167,232,up
46.98,8.8100004196167,233,up
46.99,8.8100004196167,233.5,up
47,8.8100004196167,234,up
47.01,8.8100004196167,225.5,up
47.02,8.8100004196167,226,up
47.03,8.8100004196167,223.5,up
47.04,8.8100004196167,223.5,up
47.05,8.8100004196167,224.5,up
47.06,8.8100004196167,233,up
47.07,8.8100004196167,231.5,up
47.08,8.8100004196167,233,up
47.09,8.8100004196167,231,up
47.1,8.8100004196167,229.5,up
47.11,8.8100004196167,223.5,up
47.12,8.8100004196167,225,up
47.13,8.8100004196167,224,up
47.14,8.8100004196167,226,up
47.15,8.8100004196167,225,up
47.16,8.8100004196167,231.5,up
47.17,8.8100004196167,230.5,up
47.18,8.8100004196167,233.5,up
47.19,8.8100004196167,233,up
47.2,8.8100004196167,234,up
47.21,8.8100004196167,226,up
47.22,8.8100004196167,227,up
47.23,8.8100004196167,224.5,up
47.24,8.8100004196167,226,up
47.25,8.8100004196167,227,up
47.26,8.8100004196167,235.5,up
47.27,8.8100004196167,235,up
47.28,8.8100004196167,236,up
47.29,8.8100004196167,233,up
47.3,8.8100004196167,233,up
47.31,8.8100004196167,224.5,up
47.32,8.8100004196167,225,up
47.33,8.8100004196167,224,up
47.34,8.8100004196167,225,up
47.35,8.8100004196167,223.5,up
47.36,8.8100004196167,230.5,up
47.37,8.8100004196167,231,up
47.38,8.8100004196167,232,up
47.39,8.8100004196167,231.5,up
47.4,8.8100004196167,232,up
47.41,8.8100004196167,224.5,up
47.42,8.8100004196167,223,up
47.43,8.8100004196167,222,up
47.44,8.8100004196167,224,up
47.45,8.8100004196167,225,up
47.46,8.8100004196167,233.5,up
47.47,8.8100004196167,233.5,up
47.48,8.8100004196167,234.5,up
47.49,8.8100004196167,232,up
47.5,8.8100004196167,233.5,up
47.51,8.8100004196167,226,up
47.52,8.8100004196167,227.5,up
47.53,8.8100004196167,226.5,up
47.54,8.8100004196167,228,up
47.55,8.8100004196167,224.5,up
47.56,8.8100004196167,231.5,up
47.57,8.8100004196167,230,up
47.58,8.8100004196167,232,up
47.59,8.8100004196167,230.5,up
47.6,8.8100004196167,232,up
47.61,8.8100004196167,224.5,up
47.62,8.8100004196167,224.5,up
47.63,8.8100004196167,223,up
47.64,8.8100004196167,225.5,up
47.65,8.8100004196167,225.5,up
47.66,8.8100004196167,233.5,up
47.67,8.8100004196167,233,up
47.68,8.8100004196167,232.5,up
47.69,8.8100004196167,230.5,up
47.7,8.8100004196167,231.5,up
47.71,8.8100004196167,224,up
47.72,8.8100004196167,226,up
47.73,8.8100004196167,225.5,up
47.74,8.8100004196167,228,up
47.75,8.8100004196167,225.5,up
47.76,8.8100004196167,234,up
47.77,8.8100004196167,234,up
47.78,8.8100004196167,235.5,up
47.79,8.8100004196167,233.5,up
47.8,8.8100004196167,234.5,up
47.81,8.8100004196167,225,up
47.82,8.8100004196167,223,up
47.83,8.8100004196167,223.5,up
47.84,8.8100004196167,224,up
47.85,8.8100004196167,225,up
47.86,8.8100004196167,232.5,up
47.87,8.8100004196167,231.5,up
47.88,8.8100004196167,230,up
47.89,8.8100004196167,229.5,up
47.9,8.8100004196167,230,up
47.91,8.8100004196167,223,up
47.92,8.8100004196167,224.5,up
47.93,8.8100004196167,224,up
47.94,8.8100004196167,224,up
47.95,8.8100004196167,222.5,up
47.96,8.8100004196167,230.5,up
47.97,8.8100004196167,232.5,up
47.98,8.8100004196167,233.5,up
47.99,8.8100004196167,234,up
48,0,235,down
48.01,0,226,down
48.02,0,223.5,down
48.03,0,221.5,down
48.04,0,219.5,down
48.05,0,215,down
48.06,0,217,down
48.07,0,211.5,down
48.08,0,205.5,down
48.09,0,198,down
48.1,0,193.5,down
48.11,0,182.5,down
48.12,0,178.5,down
48.13,0,174,down
48.14,0,170,down
48.15,0,165,down
48.16,0,164.5,down
48.17,0,159,down
48.18,0,154.5,down
48.19,0,151,down
48.2,0,147.5,down
48.21,0,139,down
48.22,0,135.5,down
48.23,0,131.5,down
48.24,0,126.5,down
48.25,0,120.5,down
48.26,0,119,down
48.27,0,114.5,down
48.28,0,109.5,down
48.29,0,105.5,down
48.3,0,102,down
48.31,0,95,down
48.32,0,91,down
48.33,0,88,down
48.34,0,84.5,down
48.35,0,81,down
48.36,0,79.5,down
48.37,0,76,down
48.38,0,72,down
48.39,0,68,down
48.4,0,63.5,down
48.41,0,57.5,down
48.42,0,53.5,down
48.43,0,49.5,down
48.44,0,46,down
48.45,0,42.5,down
48.46,0,39.5,down
48.47,0,36,down
48.48,0,32.5,down
48.49,0,29,down
48.5,0,25.5,down
48.51,0,21.5,down
48.52,0,17.5,down
48.53,0,15,down
48.54,0,11.5,down
48.55,0,9,down
48.56,0,6,down
48.57,0,4,down
48.58,0,2,down
48.59,0,1,down
48.6,0,-0.5,down
48.61,0,-0.5,down
48.62,0,-0.5,down
48.63,0,-0.5,down
48.64,0,-0.5,down
48.65,0,0,down
48.66,0,0,down
48.67,0,0,down
48.68,0,0,down
48.69,0,0,down
48.7,0,0,down
48.71,0,0,down
48.72,0,0,down
48.73,0,0,down
48.74,0,0,down
48.75,0,0,down
48.76,0,0,down
48.77,0,0,down
48.78,0,0,down
48.79,0,0,down
48.8,0,0,down
48.81,0,0,down
48.82,0,0,down
48.83,0,0,down
48.84,0,0,down
48.85,0,0,down
48.86,0,0,down
48.87,0,0,down
48.88,0,0,down
48.89,0,0,down
48.9,0,0,down
48.91,0,0,down
48.92,0,0,down
48.93,0,0,down
48.94,0,0,down
48.95,0,0,down
48.96,0,0,down
48.97,0,0,down
48.98,0,0,down
48.99,0,0,down
49,0,0,down
49.01,0,0,down
49.02,0,0,down
49.03,0,0,down
49.04,0,0,down
49.05,0,0,down
49.06,0,0,down
49.07,0,0,down
49.08,0,0,down
49.09,0,0,down
49.1,0,0,down
49.11,0,0,down
49.12,0,0,down
49.13,0,0,down
49.14,0,0,down
49.15,0,0,down
49.16,0,0,down
49.17,0,0,down
49.18,0,0,down
49.19,0,0,down
49.2,0,0,down
49.21,0,0,down
49.22,0,0,down
49.23,0,0,down
49.24,0,0,down
49.25,0,0,down
49.26,0,0,down
49.27,0,0,down
49.28,0,0,down
